Date,Open,High,Low,Close,Volume,OpenInt
1992-07-31,345,363.9,344.3,361.4
1992-08-31,360.4,360.6,335,345.3
1992-09-30,345.3,354.5,340.3,349.4
1992-10-30,348.8,353.4,336.9,340.1
1992-11-30,339.8,340.8,328.9,335.5
1992-12-31,335.7,340.1,332,333.1
1993-01-29,328.8,333,326.3,330.7
1993-02-26,330.1,334.6,327.8,329.1
1993-03-31,329.4,341.7,325.8,339.3
1993-04-30,338.5,358.5,336,357.2
1993-05-31,358.7,386.5,354.3,380.3
1993-06-30,379.6,381,361.7,379.2
1993-07-30,378.7,411.7,378.1,411.3
1993-08-31,410.1,414,367,375.7
1993-09-30,374.4,375,343,357.1
1993-10-29,356.2,376.7,350,369.6
1993-11-30,368.4,381.2,360.7,371.9
1993-12-31,370.8,393.9,370.4,391.9
1994-01-31,391.8,397.8,377.3,383.6
1994-02-28,383.5,392.3,375.7,382.5
1994-03-31,381.6,396.5,374,394.3
1994-04-29,394.3,395.8,369.5,377.8
1994-05-31,377.7,391.4,373.1,390
1994-06-30,390.3,397.9,380.4,387.3
1994-07-29,386.8,396.3,382,389.2
1994-08-31,390.1,394,380.2,390.8
1994-09-30,390.5,401.9,389.9,397.6
1994-10-31,396.2,399.8,383.7,384.9
1994-11-30,384.7,388.5,382.4,384.5
1994-12-30,383.7,386.8,377.7,384.4
1995-01-31,382.4,386,372,377.7
1995-02-28,378.7,382.4,376.3,378.3
1995-03-31,377.4,402,374.5,394.3
1995-04-28,394.3,400.3,387.3,388.5
1995-05-31,388.5,393.9,381.5,387.6
1995-06-30,386.8,394.8,384.2,385.6
1995-07-31,385.4,394.2,384.2,388.4
1995-08-31,388.3,393.5,385.3,386.9
1995-09-29,386.6,390.6,383.1,386.5
1995-10-31,386.1,388.7,382.6,384.3
1995-11-30,384.2,391.5,381.5,388.6
1995-12-29,388,392.4,386.6,388.1
1996-01-31,388.3,412,388,408.5
1996-02-29,409.5,419.7,397.5,401.2
1996-03-29,401.7,404.6,392.3,398.4
1996-04-30,397.8,401,391.5,393.5
1996-05-31,393.2,398,389.8,394.4
1996-06-28,394.1,394.3,381.5,381.6
1996-07-31,382.4,393.3,381.5,393.1
1996-08-30,392.7,396.2,390,391.3
1996-09-30,391.3,391.5,380.1,380.5
1996-10-31,379.8,386.5,378.5,379.1
1996-11-29,378.7,385.8,374.5,375
1996-12-31,372.5,374.9,367.7,369.2
1997-01-31,369.2,369.4,345.4,346
1997-02-28,346.1,365.5,338.7,365.1
1997-03-31,364.5,366,346.3,354
1997-04-30,352.7,355,339.5,341.2
1997-05-30,341.2,352.2,340.4,347.5
1997-06-30,347.1,347.6,334.6,335.3
1997-07-31,334.7,335.8,314.6,328.6
1997-08-29,329.6,333.4,321,327.4
1997-09-30,327.7,337.9,321,336.9
1997-10-31,339.7,340.7,308.3,312.1
1997-11-28,314.4,316.9,297.5,298.6
1997-12-31,296.2,298.5,283.3,289.9
1998-01-30,289.4,308.5,278.4,304.6
1998-02-27,304.2,306.3,291.8,300.1
1998-03-31,301.3,306.8,288.7,303.3
1998-04-30,303.9,316.8,301.6,307.9
1998-05-29,307.8,308.4,294,295.1
1998-06-30,293.6,301.6,285.7,298.1
1998-07-31,298.3,299.6,289.6,290.5
1998-08-31,290.6,293.5,275.5,278.9
1998-09-30,282,302.2,281,299
1998-10-30,301.5,305.6,292,293.7
1998-11-30,293.5,299.5,288.7,295.1
1998-12-31,295.5,299.5,286.5,289.2
1999-01-29,289.4,294.3,284.3,288.2
1999-02-26,289.5,292.6,285,288.3
1999-03-31,288,296.2,280.6,281.9
1999-04-30,282.5,289,279.1,287.8
1999-05-31,287.5,291.2,269.6,272
1999-06-30,267,269.7,259.2,263.6
1999-07-30,263.9,264.7,253.2,258.8
1999-08-31,258.4,264.5,253.8,257.3
1999-09-30,256.8,329,254.8,299.5
1999-10-29,306,338,289.6,300.2
1999-11-30,293.6,302.7,288,293
1999-12-31,292,293.6,276.5,289.6
2000-01-31,283,291,280,286.2
2000-02-29,286.1,323,285,294.2
2000-03-31,295.7,295.8,277.5,281.4
2000-04-28,280.7,291.5,274.2,274.7
2000-05-31,274.8,284,269.5,274.8
2000-06-30,275.3,296.5,274.9,291.5
2000-07-31,288.9,289.2,278,283.2
2000-08-31,283.4,285,275.3,282.1
2000-09-29,281.3,282.5,272.3,276.9
2000-10-31,277.1,279.3,263.5,266.4
2000-11-30,267.2,274,264.6,273.3
2000-12-29,274.5,277.8,270.3,273.6
2001-01-31,273.8,273.8,263,268
2001-02-28,269.5,270.8,256,267.8
2001-03-30,268,272.9,258,259.2
2001-04-30,258.8,267.5,255.8,264.4
2001-05-31,264.6,293.5,264.1,266.9
2001-06-29,267.4,279.8,266,271.3
2001-07-31,270,271.5,264.8,269.2
2001-08-31,269.5,283.8,268.4,276.5
2001-09-28,274.8,296,272.7,294
2001-10-31,292.8,294.8,275.8,280.5
2001-11-30,280.8,282.5,271.9,274.9
2001-12-31,276,281.4,271.7,279
2002-01-31,278.5,288.7,277.2,282.9
2002-02-28,283.3,307.5,283.2,297.1
2002-03-29,296.5,304.7,288.7,303.7
2002-04-30,303.5,312.9,298.1,309.2
2002-05-31,309,328.9,306.5,327.5
2002-06-28,327.1,330.7,310.5,313.9
2002-07-31,311.6,326,302,305.2
2002-08-30,302,319.7,300.3,313.9
2002-09-30,315,329.3,313.8,325.2
2002-10-31,323,324.6,309.1,318.4
2002-11-29,320.5,325.4,316.5,317.8
2002-12-31,317.6,351.5,316.6,348.2
2003-01-31,344.1,372.9,343.2,369.1
2003-02-28,369.9,384.5,343,350.3
2003-03-31,349.8,358.7,325.8,335.9
2003-04-30,335.6,340.4,320.1,339.4
2003-05-30,338.9,373.5,338.8,365.6
2003-06-30,361.5,370.5,343.3,346.3
2003-07-31,348.6,367.7,340.8,354
2003-08-29,353.5,379,346,376.8
2003-09-30,375,394.8,370.7,386.1
2003-10-31,386.2,393,366.5,384.6
2003-11-28,384,402,376.5,398
2003-12-31,400,418.4,397.8,416.1
2004-01-30,418.7,428.3,397.5,402.9
2004-02-27,402.3,418,391,396.8
2004-03-31,399.2,428.5,388.2,428.3
2004-04-30,429.8,433,380.6,387.8
2004-05-31,387.8,396.5,372,394.9
2004-06-30,397,405.6,383,393
2004-07-30,395.4,409.6,387.4,393.7
2004-08-31,395.5,416.8,391.2,412.4
2004-09-30,411.4,420.8,396.9,420.4
2004-10-29,420,432,410.5,429.4
2004-11-30,429,457,418,453.2
2004-12-31,453.3,458.2,433.5,438.4
2005-01-31,436,436.3,417.1,424.1
2005-02-28,422,439.4,411.5,437.6
2005-03-31,436.5,448.5,423.4,431.1
2005-04-29,429.7,445.1,423.5,436.1
2005-05-31,434.3,434.5,415.8,418.9
2005-06-30,418.5,444.2,416.6,437.1
2005-07-29,437.5,438.2,418.2,435.8
2005-08-31,437.5,453.4,433.5,438.1
2005-09-30,440,477.4,440,471.4
2005-10-31,470,484.1,461.7,467.1
2005-11-30,467.3,503.9,456,497.3
2005-12-30,496.6,543,491.8,519.5
2006-01-31,521.3,576.9,520.5,573.2
2006-02-28,571.9,579.1,538.4,564
2006-03-31,562.6,591.6,534.6,586.1
2006-04-28,589.4,657.6,586.8,654.8
2006-05-31,661.2,731.7,636.7,646.5
2006-06-30,637.6,650.4,556.1,615.2
2006-07-31,629.1,677,602.1,646.7
2006-08-31,644.3,667.7,615.5,633.5
2006-09-29,634.5,648,576.6,603.7
2006-10-31,606.9,612.9,563.7,606.3
2006-11-30,609.4,654,609.1,651.9
2006-12-29,652.3,654.8,614.9,638
2007-01-31,640,659.8,603,657.6
2007-02-28,658.5,691.9,647.9,671.8
2007-03-30,674.2,677.1,634.7,668.7
2007-04-30,669,697.2,661.5,682.8
2007-05-31,680.9,692.8,651.5,666.2
2007-06-29,668.2,678.9,642.3,651.1
2007-07-31,650.6,687.3,646.3,678.6,1427482,351185
2007-08-31,673.6,687.5,651.5,681.5,1700243,326255
2007-09-28,682.3,752.2,680.7,749.4,1900904,436927
2007-10-31,751.3,797.1,726.1,795.2,2561057,522284
2007-11-30,799.7,847.5,775.4,789,4021590,482278
2007-12-31,795.5,845.8,782.9,837.9,1816003,533385
2008-01-31,839.7,932.8,839.7,927.8,4212828,513852
2008-02-29,930.1,977.9,888.3,973.9,2717906,493265
2008-03-31,985.5,1027.6,904.5,920.7,3995651,420462
2008-04-30,916,955.6,864.1,864.4,2951961,429670
2008-05-30,877.7,934.8,846.5,889.7,3687524,416083
2008-06-30,886.2,937,859.4,928,2775018,418900
2008-07-31,926.4,988.6,902.7,922,4600196,446007
2008-08-29,918.6,924.9,781.9,834.8,3389522,386753
2008-09-30,818.8,930,739.4,868.5,4309282,357751
2008-10-31,882.1,934.2,681.8,723.9,3180947,306795
2008-11-28,734.9,830.4,698.5,818.1,2794311,266325
2008-12-31,810.9,888.9,740.9,880.2,1961814,300448
2009-01-30,873.8,930.7,802,928.8,3226874,348096
2009-02-27,907,1006.6,889.9,941.5,2641690,376482
2009-03-31,952.9,967.1,883.5,920.6,3442511,372104
2009-04-30,920.4,934.6,865.2,888.7,1831602,331648
2009-05-29,885.2,981.3,880.3,979.8,2745697,391770
2009-06-30,984.2,990.8,914.1,927.8,2300826,378567
2009-07-31,928.3,959,904.4,953.1,2924180,369572
2009-08-31,954.8,973.6,931.3,952.3,1887101,393012
2009-09-30,954.8,1025.2,947.1,1007.9,2700450,452994
2009-10-30,1005.6,1071.4,987,1045.3,3112507,496091
2009-11-30,1046.6,1192.9,1044.3,1179.6,4977074,528724
2009-12-31,1181.6,1227.1,1075,1097.2,4274598,494116
2010-01-29,1100.9,1161.7,1074.3,1081.5,4721809,478361
2010-02-26,1081.4,1131,1044.6,1117.7,3859195,472205
2010-03-31,1118.7,1145.1,1085.8,1113.9,4330693,471055
2010-04-30,1114.2,1181.9,1112,1179.2,2706686,545340
2010-05-31,1180.5,1249.3,1157.8,1217.9,4727007,547525
2010-06-30,1218.3,1266.1,1198.4,1242.6,3024619,590685
2010-07-30,1242.9,1244.3,1158.6,1182.9,4078859,521667
2010-08-31,1183.5,1251.4,1176.5,1249.2,2054426,577352
2010-09-30,1250.5,1316.7,1237.9,1309.9,2516908,612454
2010-10-29,1307.9,1387.7,1307.6,1359.1,3520885,608083
2010-11-30,1363.3,1423.6,1325.5,1387.6,5357411,600158
2010-12-31,1387.5,1431.6,1361.9,1421.6,2910602,585114
2011-01-31,1420,1424.3,1309.1,1333.2,4671849,463700
2011-02-28,1333.4,1418.7,1325.8,1412.3,2712461,509724
2011-03-31,1411.9,1449.4,1381,1432.5,4366236,492154
2011-04-29,1434.3,1569.3,1414.3,1563.7,3055597,531882
2011-05-31,1569.5,1577.3,1462.5,1535.7,4917596,501400
2011-06-30,1536.1,1559,1491.9,1500.6,3049382,491065
2011-07-29,1501.8,1633.75,1478.6,1628.15,4432522,518850
2011-08-31,1613.75,1912.35,1609.15,1824.15,6406455,502810
2011-09-30,1824.25,1920.65,1533.35,1625.55,5251088,439874
2011-10-31,1620.05,1753.85,1597.65,1711.65,3026404,440688
2011-11-30,1712.15,1804.35,1667.35,1753.05,4258253,430118
2011-12-30,1752.35,1767.05,1523.95,1566.15,2758353,419171
2012-01-31,1570.55,1750.55,1567.65,1739.65,4314481,425133
2012-02-29,1740.45,1792.15,1689.95,1698.05,3473993,461741
2012-03-30,1696.25,1726.75,1627.85,1669.75,4859752,404680
2012-04-30,1671.75,1685.25,1614.05,1664.55,2732461,408005
2012-05-31,1665.85,1672.15,1526.95,1561.25,4749011,420787
2012-06-29,1561.65,1642.15,1546.45,1597.85,3479327,418751
2012-07-31,1598.45,1629.25,1554.55,1615.55,3943028,403403
2012-08-31,1615.85,1693.05,1585.65,1691.65,2527291,424521
2012-09-28,1691.65,1787.45,1685.45,1774.35,3562956,486521
2012-10-31,1773.55,1798.05,1699.65,1720.15,3081706,457811
2012-11-30,1720.05,1754.55,1672.65,1716.55,4331737,442584
2012-12-31,1718.35,1724.65,1636.45,1675.85,2198894,425519
2013-01-31,1674.95,1695.85,1626.05,1664.65,4402879,424150
2013-02-28,1664.95,1685.65,1554.8,1578.7,3423622,435263
2013-03-29,1579.4,1615.8,1560.9,1597.15,4108748,417806
2013-04-30,1598.35,1604.25,1322.25,1476.55,4445274,421087
2013-05-31,1475.55,1487.15,1337.75,1387.35,5369599,375206
2013-06-28,1388.85,1423.15,1180.35,1233.75,3373041,409081
2013-07-31,1233.05,1347.85,1207.35,1322.55,4875615,398573
2013-08-30,1324.45,1433.4,1272.3,1395,3509800,381963
2013-09-30,1392.6,1416.3,1291.7,1328.2,3465358,369196
2013-10-31,1327.9,1361.5,1251.4,1322.8,3263016,387763
2013-11-29,1322.9,1327.3,1227.55,1250.8,3621221,383966
2013-12-31,1249.7,1266.8,1182,1203.6,2777401,381539
2014-01-31,1203.1,1279.2,1202.9,1244.2,3743528,373806
2014-02-28,1242.7,1345.3,1240.6,1326.4,2730604,389768
2014-03-31,1333.1,1389.3,1283,1284.4,4196672,367561
2014-04-30,1285.4,1331.3,1268.7,1291.3,2692838,380212
2014-05-30,1291.7,1315.6,1242.5,1249.7,3781545,377338
2014-06-30,1249.8,1330.2,1241.2,1327.9,2319723,401090
2014-07-31,1327,1345.7,1282.3,1283.3,3747700,368538
2014-08-29,1284.3,1324.1,1274.2,1288.2,2324116,365562
2014-09-30,1288.7,1290.9,1205,1209.3,3184036,379874
2014-10-31,1208.6,1255.6,1161,1172.2,3567332,416728
2014-11-28,1169.4,1207,1131.5,1165.8,4773118,372859
2014-12-31,1154.9,1238.9,1142,1184.1,3180356,371646
2015-01-30,1185.4,1307.3,1167.8,1284.2,4736863,422794
2015-02-27,1282.7,1285.6,1190.5,1212.9,2684081,401689
2015-03-31,1213.8,1223,1142.2,1183.1,4402306,387585
2015-04-30,1183.3,1224.3,1174.4,1183.4,3056938,410255
2015-05-29,1183.6,1231.9,1169.1,1190.7,3875545,397719
2015-06-30,1191.1,1205.4,1162.3,1172.2,2855976,442301
2015-07-31,1172.6,1174.4,1076.4,1094.9,4678892,435095
2015-08-31,1095.3,1169.5,1080.3,1133.9,3431433,411956
2015-09-30,1134.7,1156.3,1097.8,1114.3,2909533,417079
2015-10-30,1114.4,1191,1103.8,1141.8,2871065,451117
2015-11-30,1141.7,1142.6,1051.2,1063.9,4293091,392672
2015-12-31,1064.4,1088.2,1045.4,1060.4,2735166,415220
2016-01-29,1062,1128,1061,1117.6,4230170,373434
2016-02-29,1116.1,1262.3,1116,1239.3,4348827,450466
2016-03-31,1239,1283.6,1210.1,1233.6,5646621,473563
2016-04-29,1233.9,1298.75,1210.5,1295.2,3902421,549520
2016-05-31,1295,1305.85,1202,1217.65,6245577,494321
2016-06-30,1218,1362.15,1208,1323.5,4474874,621235
2016-07-29,1325.35,1377.35,1310.5,1358.05,6010442,568798
2016-08-31,1357,1374.15,1307.75,1311.85,4387823,554729
2016-09-30,1312.45,1357.45,1305.65,1318.75,4074723,561336
2016-10-31,1320.5,1322.5,1243.45,1277.45,3623536,508586
2016-11-30,1277.35,1337.45,1170.6,1174.5,6599055,401100
2016-12-30,1175,1189.9,1124.5,1152,3521362,415510
2017-01-31,1151,1219.5,1146.65,1212.35,6313815,398433
2017-02-28,1212.5,1264.75,1199.85,1248.5,4626754,446081
2017-03-31,1248.7,1251.25,1194.5,1234.25,3420328,430847
