Date,Open,High,Low,Close,Volume,OpenInt
2015-10-30,96.27,97.82,93.81,96.95,604005,76204
2015-11-30,96.84,100.31,96.64,100.17,645203,95410
2015-12-31,100.19,100.51,97.19,98.65,703616,69227
2016-01-29,98.79,99.83,98.05,99.53,615574,75942
2016-02-29,99.54,99.57,95.24,98.15,557047,64910
2016-03-31,98.18,98.58,94.32,94.63,523512,56439
2016-04-29,94.64,95.2,93.01,93.08,472757,70256
2016-05-31,93,95.97,91.92,95.84,391172,62195
2016-06-30,95.79,96.71,93.02,95.95,611732,47304
2016-07-29,95.9,97.57,95.34,95.52,418427,58498
2016-08-31,95.67,96.52,94.08,95.96,355955,55470
2016-09-30,96.01,96.33,94.47,95.42,592218,52108
2016-10-31,95.56,99.12,95.46,98.45,498758,87799
2016-11-30,98.43,102.05,95.89,101.48,811818,92892
2016-12-30,101.5,103.65,99.43,102.21,853654,88438
2017-01-31,102.81,103.82,99.43,99.57,857140,75601
2017-02-28,99.62,101.76,99.23,101.38,653474,74909
2017-03-31,101.49,102.26,100.03,100.41,518909,75395
