,match_type,date,home,away,score,points,Vic,GF,GA,GD,ExpGf,ExpGa,ExpGd,ExpPPM,ExpRate
654,Premier League 2012/2013,2013-10-02,H,Everton FC,2:0 (2:0),3.0,1.0,2.0,0.0,2.0,1.97404580153,0.890076335878,1.08396946565,2.14351145038,0.658015267176
655,FA Cup 2012/2013,2013-10-03,H,Chelsea FC,2:2 (2:0),1.0,0.0,2.0,2.0,0.0,1.97408536585,0.891768292683,1.08231707317,2.14176829268,0.657012195122
656,Premier League 2013/2014,2013-10-11,H,Arsenal FC,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,1.97260273973,0.890410958904,1.08219178082,2.14307458143,0.657534246575
657,Champions League 2013/2014,2013-10-12,H,Shakhtar Donetsk,1:0 (0:0),3.0,1.0,1.0,0.0,1.0,1.97112462006,0.88905775076,1.0820668693,2.1443768997,0.658054711246
658,Premier League 2013/2014,2013-10-19,H,Southampton FC,1:1 (1:0),1.0,0.0,1.0,1.0,0.0,1.96965098634,0.889226100152,1.08042488619,2.14264036419,0.657056145675
659,Champions League 2013/2014,2013-10-23,H,Real Sociedad,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,1.96818181818,0.887878787879,1.0803030303,2.14393939394,0.657575757576
660,Premier League 2013/2014,2013-10-26,H,Stoke City,3:2 (1:2),3.0,1.0,3.0,2.0,1.0,1.96974281392,0.889561270802,1.08018154312,2.14523449319,0.658093797277
661,League Cup 2013/2014,2013-10-29,H,Norwich City,4:0 (1:0),3.0,1.0,4.0,0.0,4.0,1.97280966767,0.888217522659,1.08459214502,2.14652567976,0.658610271903
662,FA Community Shield 2013,2013-11-08,N,Wigan Athletic,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,1.97285067873,0.886877828054,1.08597285068,2.14781297134,0.659125188537
663,Premier League 2013/2014,2013-11-24,A,Cardiff City,2:2 (2:1),1.0,0.0,2.0,2.0,0.0,1.97289156627,0.888554216867,1.0843373494,2.14608433735,0.65813253012
664,Champions League 2013/2014,2013-11-27,A,Bayer Leverkusen,5:0 (2:0),3.0,1.0,5.0,0.0,5.0,1.97744360902,0.887218045113,1.09022556391,2.14736842105,0.658646616541
665,Premier League 2012/2013,2013-12-05,H,Swansea City,2:1 (1:0),3.0,1.0,2.0,1.0,1.0,1.97747747748,0.887387387387,1.09009009009,2.14864864865,0.659159159159
666,Premier League 2013/2014,2013-12-15,A,Aston Villa,3:0 (2:0),3.0,1.0,3.0,0.0,3.0,1.97901049475,0.886056971514,1.09295352324,2.14992503748,0.659670164918
667,League Cup 2013/2014,2013-12-18,A,Stoke City,2:0 (0:0),3.0,1.0,2.0,0.0,2.0,1.97904191617,0.884730538922,1.09431137725,2.15119760479,0.660179640719
668,Premier League 2013/2014,2013-12-21,H,West Ham United,3:1 (2:0),3.0,1.0,3.0,1.0,2.0,1.98056801196,0.88490284006,1.0956651719,2.15246636771,0.660687593423
669,Premier League 2013/2014,2013-12-26,A,Hull City,3:2 (2:2),3.0,1.0,3.0,2.0,1.0,1.98208955224,0.886567164179,1.09552238806,2.15373134328,0.661194029851
670,Premier League 2013/2014,2013-12-28,A,Norwich City,1:0 (0:0),3.0,1.0,1.0,0.0,1.0,1.98062593145,0.885245901639,1.09538002981,2.15499254844,0.661698956781
671,Premier League 2013/2014,2014-01-01,H,Tottenham Hotspur,1:2 (0:1),0.0,0.0,1.0,2.0,-1.0,1.97916666667,0.886904761905,1.09226190476,2.15178571429,0.660714285714
672,Premier League 2013/2014,2014-01-02,A,Stoke City,1:2 (0:1),0.0,0.0,1.0,2.0,-1.0,1.97771173848,0.888558692422,1.08915304606,2.1485884101,0.659732540862
673,Champions League 2013/2014,2014-01-04,H,Bayern München,1:1 (0:0),1.0,0.0,1.0,1.0,0.0,1.9762611276,0.888724035608,1.08753709199,2.146884273,0.658753709199
674,Premier League 2013/2014,2014-01-19,A,Chelsea FC,1:3 (0:2),0.0,0.0,1.0,3.0,-2.0,1.97481481481,0.891851851852,1.08296296296,2.1437037037,0.657777777778
675,League Cup 2013/2014,2014-01-22,H,Sunderland AFC,"1:2 (1:0, 1:0, 2:1) pso",0.0,0.0,1.0,2.0,-1.0,1.97337278107,0.89349112426,1.0798816568,2.14053254438,0.656804733728
676,Premier League 2013/2014,2014-01-28,H,Cardiff City,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,1.97341211226,0.892171344165,1.08124076809,2.14180206795,0.657311669129
677,Premier League 2013/2014,2014-02-22,A,Crystal Palace,2:0 (0:0),3.0,1.0,2.0,0.0,2.0,1.97345132743,0.890855457227,1.08259587021,2.14306784661,0.657817109145
678,Champions League 2013/2014,2014-02-25,A,Olympiakos Piräus,0:2 (0:1),0.0,0.0,0.0,2.0,-2.0,1.970544919,0.892488954345,1.07805596465,2.13991163476,0.656848306333
679,Premier League 2013/2014,2014-03-05,H,Sunderland AFC,0:1 (0:1),0.0,0.0,0.0,1.0,-1.0,1.96764705882,0.892647058824,1.075,2.13676470588,0.655882352941
680,Premier League 2013/2014,2014-03-16,H,Liverpool FC,0:3 (0:1),0.0,0.0,0.0,3.0,-3.0,1.96475770925,0.895741556535,1.06901615272,2.13362701909,0.654919236417
681,Champions League 2013/2014,2014-03-19,H,Olympiakos Piräus,3:0 (2:0),3.0,1.0,3.0,0.0,3.0,1.96627565982,0.894428152493,1.07184750733,2.1348973607,0.655425219941
682,Premier League 2013/2014,2014-03-22,A,West Ham United,2:0 (2:0),3.0,1.0,2.0,0.0,2.0,1.9663250366,0.893118594436,1.07320644217,2.13616398243,0.655929721816
683,Premier League 2013/2014,2014-03-25,H,Manchester City,0:3 (0:1),0.0,0.0,0.0,3.0,-3.0,1.9634502924,0.896198830409,1.06725146199,2.13304093567,0.654970760234
684,Premier League 2013/2014,2014-03-29,H,Aston Villa,4:1 (2:1),3.0,1.0,4.0,1.0,3.0,1.96642335766,0.896350364964,1.0700729927,2.13430656934,0.655474452555
685,Premier League 2013/2014,2014-04-20,A,Everton FC,0:2 (0:2),0.0,0.0,0.0,2.0,-2.0,1.96355685131,0.897959183673,1.06559766764,2.13119533528,0.654518950437
686,Premier League 2013/2014,2014-04-26,H,Norwich City,4:0 (1:0),3.0,1.0,4.0,0.0,4.0,1.96652110626,0.896652110626,1.06986899563,2.13245997089,0.655021834061
687,FA Cup 2013/2014,2014-05-01,H,Swansea City,1:2 (1:1),0.0,0.0,1.0,2.0,-1.0,1.96511627907,0.898255813953,1.06686046512,2.12936046512,0.654069767442
688,Premier League 2013/2014,2014-05-04,A,Newcastle United,4:0 (1:0),3.0,1.0,4.0,0.0,4.0,1.96806966618,0.896952104499,1.07111756168,2.13062409289,0.654571843251
689,Premier League 2013/2014,2014-06-05,H,Hull City,3:1 (1:0),3.0,1.0,3.0,1.0,2.0,1.96956521739,0.897101449275,1.07246376812,2.13188405797,0.655072463768
690,League Cup 2013/2014,2014-07-01,A,Sunderland AFC,1:2 (0:1),0.0,0.0,1.0,2.0,-1.0,1.96816208394,0.898697539797,1.06946454414,2.12879884226,0.654124457308
691,Premier League 2013/2014,2014-08-03,A,West Bromwich Albion,3:0 (1:0),3.0,1.0,3.0,0.0,3.0,1.96965317919,0.897398843931,1.07225433526,2.13005780347,0.654624277457
692,Premier League 2013/2014,2014-09-02,H,Fulham FC,2:2 (0:1),1.0,0.0,2.0,2.0,0.0,1.9696969697,0.89898989899,1.07070707071,2.12842712843,0.65367965368
693,Champions League 2013/2014,2014-09-04,A,Bayern München,1:3 (0:0),0.0,0.0,1.0,3.0,-2.0,1.96829971182,0.902017291066,1.06628242075,2.12536023055,0.652737752161
694,Premier League 2013/2014,2014-11-01,H,Swansea City,2:0 (0:0),3.0,1.0,2.0,0.0,2.0,1.96834532374,0.90071942446,1.06762589928,2.12661870504,0.653237410072
695,Premier League 2013/2014,2014-11-05,A,Southampton FC,1:1 (0:1),1.0,0.0,1.0,1.0,0.0,1.96695402299,0.900862068966,1.06609195402,2.125,0.652298850575
696,Premier League 2013/2014,2014-12-02,A,Arsenal FC,0:0 (0:0),1.0,0.0,0.0,0.0,0.0,1.96413199426,0.899569583931,1.06456241033,2.12338593974,0.651362984218
